event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,hour
2019-11-01 02:10:27+00:00,view,41100022,2090228413959766319,electronics.audio.headphone,brw,48.14,566295374,d0f1a843-b783-4c2f-80a3-2d421634082e,2
2019-11-01 02:10:27+00:00,view,1307478,2053013558920217191,computers.notebook,lenovo,252.23,517112639,a4a2dc80-ded7-4571-8c4f-95ddb9620508,2
2019-11-01 02:10:27+00:00,view,16100699,2053013558156853815,computers.notebook,rondell,41.11,523699330,41eb44d2-5633-40c1-9795-05facb802a31,2
2019-11-01 02:10:27+00:00,view,1004530,2053013555631882655,electronics.smartphone,samsung,396.15,566295517,ba40a10d-fdd5-4389-a674-81eb9948bd70,2
2019-11-01 02:10:27+00:00,view,17200141,2053013559792632471,furniture.living_room.sofa,samsung,831.4,536704045,60a446ce-ebe3-4c63-a8c0-ab37ac95b29b,2
2019-11-01 02:10:27+00:00,view,28719463,2053013565639492569,apparel.shoes,baden,52.0,515343136,452b8f96-dfd5-4bc7-b393-219a3b47ed3a,2
2019-11-01 02:10:27+00:00,view,56300076,2166064855264526831,apparel.jumper,conceptclub,22.91,550155501,efd53d65-0fbb-43cb-9168-7c06e59965a6,2
2019-11-01 02:10:27+00:00,view,14700402,2053013557133443581,furniture.living_room.cabinet,conceptclub,182.73,512980414,4bc4f257-fbeb-417f-807f-6d19a3db6053,2
2019-11-01 02:10:27+00:00,view,26601380,2053013563517174627,furniture.living_room.cabinet,sokolov,6.56,535264484,d7143529-ca38-47f1-9fe1-7bae9a24cda1,2
2019-11-01 02:10:28+00:00,view,54900012,2146660887203676486,apparel.costume,sokolov,64.35,551845118,3b7d38bf-eae0-4507-82af-53a596cf192b,2
2019-11-01 02:10:28+00:00,view,1005102,2053013555631882655,electronics.smartphone,xiaomi,431.31,514748508,53cb31a5-0dda-49ba-99e4-1e753cf24e19,2
2019-11-01 02:10:28+00:00,view,1005161,2053013555631882655,electronics.smartphone,xiaomi,211.92,527765704,4d99b518-b47e-4594-bfa4-39c94d8c6176,2
2019-11-01 02:10:28+00:00,view,12706655,2053013553559896355,electronics.smartphone,nokian,45.82,519088464,ff962f83-3b02-4089-b0ea-fb8daaad1a61,2
2019-11-01 02:10:28+00:00,view,1307188,2053013558920217191,computers.notebook,hp,223.92,531257662,34e3c041-6c28-4cb0-8c19-db5ae7c6a13b,2
2019-11-01 02:10:29+00:00,view,15100251,2053013557024391671,computers.notebook,hp,529.46,542896236,ca8fa9fe-70e1-41f2-ae6d-32482aab43ef,2
2019-11-01 02:10:29+00:00,view,31501018,2053013558031024687,computers.notebook,hp,244.74,549212316,aa3e881a-bcf1-41f4-85d0-d65442b323d3,2
2019-11-01 02:10:29+00:00,view,1307004,2053013558920217191,computers.notebook,lenovo,290.6,519483847,296a008e-5dce-4c71-8767-c54ed1a60ccc,2
2019-11-01 02:10:29+00:00,view,1005105,2053013555631882655,electronics.smartphone,apple,1348.61,533863630,b0a3ddaa-01af-476f-8716-dc3c2437dc3a,2
2019-11-01 02:10:29+00:00,view,21400643,2053013561579406073,electronics.clocks,orient,93.44,543409689,cc1c3636-ca1b-48a8-a4b9-e05846a8b994,2
2019-11-01 02:10:30+00:00,view,1004655,2053013555631882655,electronics.smartphone,samsung,745.89,514548974,4e60b0aa-456b-4b2b-9c67-1a14b5331121,2
2019-11-01 02:10:30+00:00,view,2701588,2053013563911439225,appliances.kitchen.refrigerators,samsung,520.86,512777261,8a7fdd4f-a133-49a3-b49f-8fcc70cb2fa3,2
2019-11-01 02:10:30+00:00,view,13300275,2053013557166998015,appliances.kitchen.refrigerators,vegas,714.77,542707569,08d4b56d-4864-4445-99da-30667b37ff4e,2
2019-11-01 02:10:30+00:00,view,2702622,2053013563911439225,appliances.kitchen.refrigerators,vegas,411.83,525063665,02211723-3a29-4d44-ba37-69a2df1cd612,2
2019-11-01 02:10:30+00:00,purchase,1005115,2053013555631882655,electronics.smartphone,apple,949.47,561062956,4adbb1d4-3252-4b13-8e37-8c268e1fc759,2
2019-11-01 02:10:30+00:00,view,13300018,2053013557166998015,electronics.smartphone,vegas,508.02,512605577,e2bfe272-171a-8d4a-8bd3-1e11c6a0b96d,2
2019-11-01 02:10:31+00:00,view,3601347,2053013563810775923,appliances.kitchen.washer,artel,137.01,525870786,c1e1dbd0-8484-44da-9b7f-62e8d6921a41,2
2019-11-01 02:10:31+00:00,view,12711053,2053013553559896355,appliances.kitchen.washer,tunga,32.69,515500527,4dd4df8f-e7ba-48a2-8c9e-f05dcac2217a,2
2019-11-01 02:10:31+00:00,view,13400778,2053013557066334713,appliances.kitchen.washer,brw,146.72,553532053,400e4054-7db0-47ca-aa11-d1cd9eca93ce,2
2019-11-01 02:10:31+00:00,view,1004856,2053013555631882655,electronics.smartphone,samsung,128.42,551964404,8bc5748b-472c-4976-99cf-086127af48dc,2
2019-11-01 02:10:31+00:00,view,1801841,2053013554415534427,electronics.video.tv,shivaki,153.94,514980094,bd45a4cc-d907-4833-8250-7af9cd41e812,2
2019-11-01 02:10:31+00:00,view,26404009,2053013563651392361,electronics.video.tv,shivaki,1673.73,532294751,a57f14c0-dc93-407d-b7bd-0627b9c39e36,2
2019-11-01 02:10:32+00:00,view,13100443,2053013553526341921,electronics.video.tv,mefro,82.37,566131238,b89d6b42-7dc4-4cdd-a19b-185d7ca77f7b,2
2019-11-01 02:10:32+00:00,view,1801848,2053013554415534427,electronics.video.tv,tcl,251.95,561518216,f36f24a8-f65f-4188-98e5-6a4d3a40a6e9,2
2019-11-01 02:10:32+00:00,view,1004156,2053013555631882655,electronics.smartphone,xiaomi,149.3,532701597,61d4956f-de71-4948-9a6e-ae4fc2e929d9,2
2019-11-01 02:10:32+00:00,view,12718066,2053013553559896355,electronics.smartphone,xiaomi,45.02,515198853,fe0f77d5-0ffa-49b0-a574-4eee0ac08fcc,2
2019-11-01 02:10:32+00:00,view,12701231,2053013553559896355,electronics.smartphone,sava,41.96,564747853,b2b53417-91ea-4e78-a42f-50e403836f3e,2
2019-11-01 02:10:32+00:00,view,22700068,2053013556168753601,electronics.smartphone,force,100.39,514887025,fa90b08e-1177-4f06-8313-65bdc8ddc5cd,2
2019-11-01 02:10:33+00:00,view,38900016,2085718636156158307,electronics.smartphone,force,74.65,523536721,b6315461-e7df-4506-8211-efe173b393a8,2
2019-11-01 02:10:33+00:00,view,1004741,2053013555631882655,electronics.smartphone,xiaomi,189.97,533489073,52207566-8c92-4252-8878-879c4dce5039,2
2019-11-01 02:10:33+00:00,view,35108768,2070005009382114061,apparel.underwear,milavitsa,17.16,512436807,a2798ff3-7ba2-4dc8-aee3-8e21c3550c9e,2
2019-11-01 02:10:33+00:00,view,1005195,2053013555631882655,electronics.smartphone,xiaomi,111.56,561603837,085069eb-da6f-4f6e-b530-4c621798f508,2
2019-11-01 02:10:33+00:00,view,1003310,2053013555631882655,electronics.smartphone,apple,720.47,515584755,5b5bc2b7-1b6d-486b-b8b2-e6beace27f81,2
2019-11-01 02:10:33+00:00,view,14300026,2053013557544485393,electronics.smartphone,kurzweil,901.6,518026730,63fc9126-6182-401c-8b44-900ed5a9fedc,2
2019-11-01 02:10:33+00:00,view,1003549,2053013555631882655,electronics.smartphone,samsung,411.59,543445922,beb8b05b-499c-4514-8c4b-8876a48b861d,2
2019-11-01 02:10:34+00:00,view,5100551,2053013553341792533,electronics.clocks,xiaomi,165.31,524494332,32ca1a66-1b84-4019-a5ce-cd02ec18d858,2
2019-11-01 02:10:34+00:00,view,15700147,2053013559733912211,electronics.clocks,xiaomi,344.9,515129681,fe63ba68-805f-49b7-a26c-a9bc153b6b2d,2
2019-11-01 02:10:34+00:00,view,1004659,2053013555631882655,electronics.smartphone,samsung,717.39,514266790,a81909ca-5b31-4ef4-87d7-9532df0d1dfd,2
2019-11-01 02:10:34+00:00,view,21402762,2053013561579406073,electronics.clocks,samsung,36.29,558691582,26154ada-31f8-4f91-89f5-eb4f711e70a0,2
2019-11-01 02:10:34+00:00,view,1004797,2053013555631882655,electronics.smartphone,xiaomi,334.37,552345471,3b3e0a36-b895-49d2-aed4-d4165ca225ca,2
2019-11-01 02:10:35+00:00,view,26200108,2053013563693335403,electronics.smartphone,xiaomi,167.31,514921446,9be29859-aa50-48c7-bec0-ae1afe81beb1,2
2019-11-01 02:10:35+00:00,view,1802037,2053013554415534427,electronics.video.tv,lg,298.31,514197022,b72f1c85-9089-48ff-8406-f5d9241b3359,2
2019-11-01 02:10:35+00:00,view,17200506,2053013559792632471,furniture.living_room.sofa,lg,543.1,538687585,42ce3701-70c7-488e-ab5e-9a787bd9474e,2
2019-11-01 02:10:35+00:00,view,1005132,2053013555631882655,electronics.smartphone,apple,1350.27,565790747,51467331-c203-49df-b778-6c624434ea6e,2
2019-11-01 02:10:35+00:00,view,11500711,2053013554625249641,electronics.smartphone,microlab,43.73,539074471,237a4612-a394-487b-a2f1-2d9ae4a692bd,2
2019-11-01 02:10:36+00:00,view,1004741,2053013555631882655,electronics.smartphone,xiaomi,189.97,521768861,e2dd2502-7b11-4150-9841-505dc5a2bf12,2
2019-11-01 02:10:36+00:00,view,2602014,2053013563970159485,electronics.smartphone,bosch,630.39,563213147,03f11ebc-8aee-400b-ac08-3be61ada5bc1,2
2019-11-01 02:10:36+00:00,view,1004739,2053013555631882655,electronics.smartphone,xiaomi,203.09,543013761,302b6ab0-1921-4655-8539-55fb8a1901c7,2
2019-11-01 02:10:36+00:00,view,26402748,2053013563651392361,electronics.smartphone,xiaomi,447.12,532294751,a57f14c0-dc93-407d-b7bd-0627b9c39e36,2
2019-11-01 02:10:36+00:00,view,11400317,2053013558458843721,electronics.smartphone,xiaomi,13.84,556335813,03894611-5daf-4577-9a50-cef99c0fa1c6,2
2019-11-01 02:10:36+00:00,view,2600253,2053013563970159485,electronics.smartphone,xiaomi,167.29,519188649,0d00550c-dbc6-42a8-b6d1-493c633ec829,2
2019-11-01 02:10:36+00:00,view,22700799,2053013556168753601,electronics.smartphone,partner,119.69,512450745,640ab456-1aeb-4e0b-8a94-57025a1796f9,2
2019-11-01 02:10:37+00:00,view,1500075,2053013552955916539,computers.peripherals.printer,canon,146.46,560442310,91036550-c2fb-4646-af89-ea578d5645b6,2
2019-11-01 02:10:37+00:00,view,26400194,2053013563651392361,computers.peripherals.printer,canon,250.46,520051205,59083a7c-df81-47e5-a5f1-07bc45c406a6,2
2019-11-01 02:10:37+00:00,view,17300995,2053013553853497655,computers.peripherals.printer,lacoste,42.47,563573701,1b040e08-6802-47c1-b967-bacffb32923d,2
2019-11-01 02:10:37+00:00,view,22700202,2053013556168753601,computers.peripherals.printer,stels,182.76,523732298,33166652-ad65-40a9-83b7-040068b80b5f,2
2019-11-01 02:10:38+00:00,view,11400317,2053013558458843721,computers.peripherals.printer,xiaomi,13.84,556335813,03894611-5daf-4577-9a50-cef99c0fa1c6,2
2019-11-01 02:10:38+00:00,view,54900007,2146660887203676486,apparel.costume,xiaomi,51.48,543726688,1b936fc7-aa73-4b70-96e2-54c6a861c21c,2
2019-11-01 02:10:38+00:00,view,3300485,2053013555355058573,apparel.costume,tefal,236.79,518645833,2190f244-29c6-4063-8431-88af928f4953,2
2019-11-01 02:10:38+00:00,view,1801690,2053013554415534427,electronics.video.tv,samsung,369.45,514910023,2b8537b3-2d39-42af-93da-f20ba5ecde37,2
2019-11-01 02:10:38+00:00,view,1004957,2053013555631882655,electronics.smartphone,xiaomi,360.11,516073249,1731c4dc-e440-4851-b58b-91b90dced819,2
2019-11-01 02:10:39+00:00,view,1003208,2053013555631882655,electronics.smartphone,samsung,218.77,524138402,f7039786-db3d-4880-aa07-0f6168d67ff4,2
2019-11-01 02:10:39+00:00,view,5800005,2053013553945772349,electronics.audio.subwoofer,kicx,46.08,563911925,edb5d102-5b20-4cc0-ab55-4123aaae961a,2
2019-11-01 02:10:39+00:00,view,3800816,2053013566176363511,appliances.iron,tefal,51.45,519836976,864f6ef8-6a31-475b-a5dd-89a884268217,2
2019-11-01 02:10:39+00:00,view,12703277,2053013553559896355,appliances.iron,cordiant,69.5,566295105,e2aa402c-d752-4f3f-a8f1-011562bc0855,2
2019-11-01 02:10:39+00:00,view,1005116,2053013555631882655,electronics.smartphone,apple,1013.86,533863630,b0a3ddaa-01af-476f-8716-dc3c2437dc3a,2
2019-11-01 02:10:39+00:00,view,1004836,2053013555631882655,electronics.smartphone,samsung,229.9,543445922,beb8b05b-499c-4514-8c4b-8876a48b861d,2
2019-11-01 02:10:39+00:00,view,1004886,2053013555631882655,electronics.smartphone,oppo,128.68,565833067,730b6973-c0eb-4d9e-ab24-38e765cc14bb,2
2019-11-01 02:10:39+00:00,view,2701605,2053013563911439225,appliances.kitchen.refrigerators,indesit,424.64,514217834,79590e29-3063-4503-8500-2091ee33b029,2
2019-11-01 02:10:39+00:00,view,2601154,2053013563970159485,appliances.kitchen.refrigerators,gefest,293.69,515057215,75535821-640f-4026-b112-d8f3f1da75ed,2
2019-11-01 02:10:39+00:00,view,12708207,2053013553559896355,appliances.kitchen.refrigerators,gefest,270.02,514917810,ab6eee1d-419a-44b8-b941-07e115a195bb,2
2019-11-01 02:10:39+00:00,view,17302667,2053013553853497655,appliances.kitchen.refrigerators,gefest,10.3,526498212,d5aff9e2-091f-444f-8db3-930b50f3b25f,2
2019-11-01 02:10:40+00:00,view,12500207,2053013556277805513,appliances.kitchen.refrigerators,gefest,23.14,516236993,4ab62f36-d1b9-46f2-a628-ed87a28fa05a,2
2019-11-01 02:10:40+00:00,view,1005205,2053013555631882655,electronics.smartphone,oppo,256.74,514102880,688f53d6-44b0-4219-af8f-8c62c464fefb,2
2019-11-01 02:10:40+00:00,view,1004659,2053013555631882655,electronics.smartphone,samsung,717.39,524915790,7e3bb45b-5466-4a84-91fa-97757487cce5,2
2019-11-01 02:10:40+00:00,view,21402800,2053013561579406073,electronics.clocks,diesel,94.73,560054371,84958d1c-f745-4c26-860e-b4f3d0fa0d6f,2
2019-11-01 02:10:40+00:00,view,12710351,2053013553559896355,electronics.clocks,yokohama,51.48,523944272,571c8314-45fd-4348-a2a4-7de55677b81c,2
2019-11-01 02:10:40+00:00,view,1801881,2053013554415534427,electronics.video.tv,samsung,488.8,514674972,b8ce96e6-a47d-4248-852b-f0f1ece98f24,2
2019-11-01 02:10:40+00:00,view,1003310,2053013555631882655,electronics.smartphone,apple,720.47,515584755,5b5bc2b7-1b6d-486b-b8b2-e6beace27f81,2
2019-11-01 02:10:41+00:00,view,1480727,2053013561092866779,computers.desktop,pulser,1698.86,514007742,d54b616b-71b6-47b5-8f6a-071a3f63ead8,2
2019-11-01 02:10:41+00:00,view,2800617,2053013563835941749,appliances.kitchen.refrigerators,atlant,334.6,518949512,dda43507-44fd-4aaa-b7aa-76e21e5d1c6d,2
2019-11-01 02:10:41+00:00,view,4700650,2053013560899928785,auto.accessories.videoregister,subini,167.31,514547875,022b3102-22e4-4406-8491-41abd92e4e98,2
2019-11-01 02:10:41+00:00,view,1004708,2053013555631882655,electronics.smartphone,huawei,151.99,528410760,5824ed1e-2e84-4ea6-8469-b38b6d17df62,2
2019-11-01 02:10:41+00:00,view,26205503,2053013563693335403,electronics.smartphone,sokolov,370.35,515843602,e3d4b21c-60a3-4b43-bc1c-79d427f36ac1,2
2019-11-01 02:10:41+00:00,view,2402244,2053013563743667055,appliances.kitchen.hood,akpo,108.09,556451476,079eeaa4-4428-4721-9dfd-817b9f033853,2
2019-11-01 02:10:42+00:00,view,54900012,2146660887203676486,apparel.costume,akpo,64.35,566295282,e370a7b8-442d-4d69-98ea-c83a475ecdf3,2
2019-11-01 02:10:42+00:00,view,2800534,2053013563835941749,appliances.kitchen.refrigerators,hansa,203.33,541979478,1f8aa15f-00be-4916-b683-23f5182fb148,2
2019-11-01 02:10:42+00:00,view,4100151,2053013561218695907,appliances.kitchen.refrigerators,sony,382.94,543600938,aaf61f75-9070-492f-8c71-6eef4c5ee7d1,2
2019-11-01 02:10:42+00:00,view,26400524,2053013563651392361,appliances.kitchen.refrigerators,sony,601.3,512416202,0d631457-9a82-4f07-9ff7-1accfd9c2c50,2
2019-11-01 02:10:42+00:00,view,23900057,2053013561814287111,appliances.kitchen.refrigerators,sony,12.61,522754748,fe3dc40d-1510-43eb-ba52-fb565cc29312,2
2019-11-01 02:10:43+00:00,view,1005120,2053013555631882655,electronics.smartphone,apple,1209.3,545556402,efb77849-5e23-4fc6-b616-2a33d91dbbe2,2
2019-11-01 02:10:43+00:00,view,28715851,2053013565639492569,apparel.shoes,respect,89.84,515625875,27cdea83-9cc1-4db5-bf4c-c9f38a2b802e,2
2019-11-01 02:10:43+00:00,view,10800001,2053013554994348409,apparel.shoes,maxwell,32.92,553353849,ca22109f-ce51-4aea-b46b-df72ad679c3a,2
2019-11-01 02:10:43+00:00,view,2501801,2053013564003713919,appliances.kitchen.oven,dauscher,64.33,557212976,b39ddc51-cd7c-4246-8c66-8717744d6c1b,2
2019-11-01 02:10:44+00:00,view,28718252,2053013565748544479,apparel.shoes,tamaris,80.83,518475071,c56b31c5-649e-4edc-9c4d-ef95e0648a5f,2
2019-11-01 02:10:44+00:00,view,1307310,2053013558920217191,computers.notebook,acer,283.09,554252913,8dc647d6-8f8c-4c60-b81e-74b5bf8b68b4,2
2019-11-01 02:10:44+00:00,view,1004768,2053013555631882655,electronics.smartphone,samsung,242.72,516361247,e99da54c-5736-4e81-8e24-33d83b6d7ce6,2
2019-11-01 02:10:45+00:00,view,13300171,2053013557166998015,electronics.smartphone,askona,107.85,519233525,43696c52-a584-4cd2-a50a-0ac55fb0520d,2
2019-11-01 02:10:45+00:00,view,41100052,2090228413959766319,electronics.smartphone,brw,85.18,566295374,d0f1a843-b783-4c2f-80a3-2d421634082e,2
2019-11-01 02:10:45+00:00,view,1004749,2053013555631882655,electronics.smartphone,samsung,193.02,512705232,201082f5-89f3-4069-8ad0-f5adc19440bc,2
2019-11-01 02:10:45+00:00,view,4803879,2053013554658804075,electronics.audio.headphone,xiaomi,70.79,566295541,404c46cf-14a2-42cf-b937-c020bcb95167,2
2019-11-01 02:10:45+00:00,view,13200304,2053013557192163841,furniture.bedroom.bed,brw,220.34,512558397,f03d81f3-2c89-4c56-8579-f37ff562c1ab,2
2019-11-01 02:10:45+00:00,purchase,1005115,2053013555631882655,electronics.smartphone,apple,949.47,539927976,6667166f-6339-4123-8f1c-bd2af948c737,2
2019-11-01 02:10:46+00:00,view,3801100,2053013566176363511,appliances.iron,philips,102.94,542457866,ee4c267e-83b9-4936-a819-3ec42b1a917a,2
2019-11-01 02:10:46+00:00,view,28721757,2053013565782098913,apparel.shoes,respect,62.81,542347627,4223a781-50df-4f2f-8f13-35d5bc6f0174,2
2019-11-01 02:10:46+00:00,view,1801896,2053013554415534427,electronics.video.tv,samsung,823.44,513312735,8f87b70a-7b2b-4701-9dce-e487f89017cc,2
2019-11-01 02:10:46+00:00,view,1004659,2053013555631882655,electronics.smartphone,samsung,717.39,514548974,4e60b0aa-456b-4b2b-9c67-1a14b5331121,2
2019-11-01 02:10:46+00:00,view,1801882,2053013554415534427,electronics.video.tv,samsung,437.25,563496776,588ba6f5-7fcb-4984-9c55-808fe8edb55e,2
2019-11-01 02:10:46+00:00,view,12300452,2053013556311359947,construction.tools.drill,crown,41.31,514991148,a28dabdb-2b49-4fab-b973-0bac4df43ca7,2
2019-11-01 02:10:46+00:00,view,1004665,2053013555631882655,electronics.smartphone,samsung,782.22,518777553,a4437c90-efe2-4764-9892-a09751ff88f9,2
2019-11-01 02:10:46+00:00,view,17302994,2053013553853497655,electronics.smartphone,samsung,296.02,514355612,d68ff4fb-ee18-4d03-97ba-d2a2c9cd7f16,2
2019-11-01 02:10:46+00:00,view,1004739,2053013555631882655,electronics.smartphone,xiaomi,203.09,555978778,7fb1964c-f2cf-457c-ba5e-a897cf315c57,2
2019-11-01 02:10:46+00:00,view,1004808,2053013555631882655,electronics.smartphone,xiaomi,169.63,532701597,61d4956f-de71-4948-9a6e-ae4fc2e929d9,2
2019-11-01 02:10:46+00:00,view,1802037,2053013554415534427,electronics.video.tv,lg,298.31,551657102,0aab3307-5426-4cba-91c9-54b53c5f7aee,2
2019-11-01 02:10:46+00:00,view,28100653,2053013564918072245,electronics.video.tv,solomon,463.33,562212558,2957bbdc-8ea3-4a16-ae1e-1f1c038b8d56,2
2019-11-01 02:10:47+00:00,view,13300018,2053013557166998015,electronics.video.tv,vegas,508.02,512605577,e2bfe272-171a-8d4a-8bd3-1e11c6a0b96d,2
2019-11-01 02:10:47+00:00,view,17900067,2053013560178508465,construction.tools.generator,eurolux,186.85,553679092,b1293c36-ac49-400d-a71f-88f125e8a31f,2
2019-11-01 02:10:47+00:00,view,1801761,2053013554415534427,electronics.video.tv,artel,1714.07,566295420,2a4b9b1c-503a-4681-89a9-b393522b948e,2
2019-11-01 02:10:47+00:00,view,1307237,2053013558920217191,computers.notebook,lenovo,301.17,513968948,5e5574ba-b567-465a-8cd3-e0bad2ae5be6,2
2019-11-01 02:10:47+00:00,view,12709464,2053013553559896355,computers.notebook,maxxis,43.5,516637015,573b798a-63b9-4fe4-b753-80ee3fa5cb56,2
2019-11-01 02:10:47+00:00,view,1003636,2053013555631882655,electronics.smartphone,xiaomi,483.49,514684543,1e0ba702-6d03-46a7-ad12-889655773b3b,2
2019-11-01 02:10:47+00:00,view,1801620,2053013554415534427,electronics.video.tv,sony,694.17,547111084,e7533a8a-af62-492b-8b57-45804bca7bfb,2
2019-11-01 02:10:47+00:00,view,1004958,2053013555631882655,electronics.smartphone,xiaomi,330.63,527765704,4d99b518-b47e-4594-bfa4-39c94d8c6176,2
2019-11-01 02:10:47+00:00,view,6000227,2053013560807654091,auto.accessories.alarm,starline,157.53,526859043,c5270b85-7392-440d-abad-73a047976c87,2
2019-11-01 02:10:47+00:00,view,17300671,2053013553853497655,auto.accessories.alarm,starline,52.4,535451239,d93d38d6-2c93-4eec-bcb2-debd8d634534,2
2019-11-01 02:10:48+00:00,view,38900019,2085718636156158307,auto.accessories.alarm,starline,100.39,513846060,2c1f707b-11ba-4500-ad4a-145f6d8a516f,2
2019-11-01 02:10:48+00:00,view,2201108,2053013560555995845,auto.accessories.alarm,nikon,1029.37,512439247,a0c359ef-cd59-4074-8ed4-edf4bb007206,2
2019-11-01 02:10:48+00:00,view,28720745,2053013565480109009,apparel.shoes.keds,fila,75.91,545230306,063d9371-d5b6-4043-93ae-babc2f8037ae,2
2019-11-01 02:10:48+00:00,view,16100699,2053013558156853815,apparel.shoes.keds,rondell,41.11,523699330,41eb44d2-5633-40c1-9795-05facb802a31,2
2019-11-01 02:10:48+00:00,view,1003316,2053013555631882655,electronics.smartphone,apple,928.38,515796972,9cb324ad-19ab-44bc-85ad-a35c6d4e1408,2
2019-11-01 02:10:48+00:00,view,3100034,2053013555262783879,appliances.kitchen.blender,braun,48.88,519266213,f92ce287-e815-4620-a4b0-793f16edb57c,2
2019-11-01 02:10:48+00:00,view,1004093,2053013555631882655,electronics.smartphone,irbis,57.2,516114949,12df6c3e-6117-4265-bfca-e60f69aad567,2
2019-11-01 02:10:49+00:00,view,1004833,2053013555631882655,electronics.smartphone,samsung,172.23,560839778,6cdd05b8-9e29-41eb-9872-bf4cb9712c4f,2
2019-11-01 02:10:49+00:00,view,1005135,2053013555631882655,electronics.smartphone,apple,1665.36,566263856,93476518-09d0-4430-a224-d37a28d30488,2
2019-11-01 02:10:49+00:00,view,1500076,2053013552955916539,computers.peripherals.printer,samsung,97.79,565368816,1b066246-1c76-04fa-9c6d-a3b45c823626,2
2019-11-01 02:10:49+00:00,view,1004856,2053013555631882655,electronics.smartphone,samsung,128.42,532038405,91093fae-4f89-4f6e-b456-46b2434a967d,2
2019-11-01 02:10:49+00:00,view,7101799,2053013555464110485,furniture.bedroom.bed,bambini,60.93,514791950,f1bb6343-f00c-43c2-a404-930a7687ebfd,2
2019-11-01 02:10:49+00:00,view,17200421,2053013559792632471,furniture.living_room.sofa,divalux,849.44,534315986,1328579a-0a4e-42ed-b6cc-6ccc68f24deb,2
2019-11-01 02:10:49+00:00,view,26500139,2053013563550729061,furniture.living_room.sofa,lucente,167.57,523079802,ffcee7ca-42ec-41d0-abb2-4df2b125df5c,2
2019-11-01 02:10:49+00:00,view,17100152,2053013558349791811,furniture.living_room.sofa,lucente,193.06,512756893,a89deb4c-16c0-42c5-ad80-3ae4402cb016,2
2019-11-01 02:10:49+00:00,view,4100129,2053013561218695907,furniture.living_room.sofa,sony,462.79,516426931,967e0822-8203-4be7-b597-5b7e5fed9cdc,2
2019-11-01 02:10:49+00:00,view,4804572,2053013554658804075,electronics.audio.headphone,apple,208.5,561333485,e341863d-1e90-48d8-89a5-1832bd47d35c,2
2019-11-01 02:10:50+00:00,view,4100353,2053013561218695907,electronics.audio.headphone,sony,489.05,544156575,d411327f-c879-4611-bca8-de0b0a6fb584,2
2019-11-01 02:10:50+00:00,view,26500314,2053013563550729061,electronics.audio.headphone,lucente,256.89,513231964,9763a524-ed20-4d0b-889c-35a7b5d3451b,2
2019-11-01 02:10:50+00:00,view,26200108,2053013563693335403,electronics.audio.headphone,lucente,167.31,514921446,9be29859-aa50-48c7-bec0-ae1afe81beb1,2
2019-11-01 02:10:50+00:00,view,4804144,2053013554658804075,electronics.audio.headphone,huawei,7.7,519835984,b105a7d4-aa67-4d5e-95ee-4269e435db55,2
2019-11-01 02:10:50+00:00,view,1005106,2053013555631882655,electronics.smartphone,apple,1453.0,533863630,b0a3ddaa-01af-476f-8716-dc3c2437dc3a,2
2019-11-01 02:10:50+00:00,view,4803879,2053013554658804075,electronics.audio.headphone,xiaomi,70.79,566295541,404c46cf-14a2-42cf-b937-c020bcb95167,2
2019-11-01 02:10:50+00:00,view,1005007,2053013555631882655,electronics.smartphone,xiaomi,94.7,554459781,c43b43dd-dc54-4d1c-bfd8-3bcbdfb94870,2
2019-11-01 02:10:50+00:00,view,4100156,2053013561218695907,electronics.smartphone,nintendo,360.34,565581587,ea8a5b23-3b99-40d5-800b-5c0b566c7115,2
2019-11-01 02:10:50+00:00,view,3900815,2053013552326770905,appliances.environment.water_heater,ariston,126.77,548767175,ac4c5d2b-4999-4c8b-a584-2d5a12caecac,2
2019-11-01 02:10:50+00:00,view,1002544,2053013555631882655,electronics.smartphone,apple,458.28,545909979,1129de10-3983-4aa5-b430-b91e4d4a7153,2
2019-11-01 02:10:51+00:00,view,1004797,2053013555631882655,electronics.smartphone,xiaomi,334.37,552345471,3b3e0a36-b895-49d2-aed4-d4165ca225ca,2
2019-11-01 02:10:51+00:00,view,1307355,2053013558920217191,computers.notebook,asus,694.97,566294799,b5ed56c3-3d2e-4f5a-84ed-374b3b316cd6,2
2019-11-01 02:10:51+00:00,view,2702277,2053013563911439225,appliances.kitchen.refrigerators,lg,463.07,552695426,6394bbec-cdea-736e-d965-a0ddcc8839f0,2
2019-11-01 02:10:51+00:00,view,21411235,2053013561579406073,electronics.clocks,longines,1544.44,512625556,9238accd-b6cb-4d9d-8933-29e23f5108c1,2
2019-11-01 02:10:51+00:00,view,1801860,2053013554415534427,electronics.video.tv,kivi,192.26,561518216,f36f24a8-f65f-4188-98e5-6a4d3a40a6e9,2
2019-11-01 02:10:51+00:00,view,26400585,2053013563651392361,electronics.video.tv,lucente,248.66,536815301,c99414d1-ce7d-476e-8164-40e6c7969680,2
2019-11-01 02:10:51+00:00,view,5100855,2053013553341792533,electronics.clocks,apple,552.14,556972876,ff336eff-a3f7-4d30-b588-e6beef899995,2
2019-11-01 02:10:52+00:00,view,22700202,2053013556168753601,electronics.clocks,stels,182.76,523732298,33166652-ad65-40a9-83b7-040068b80b5f,2
2019-11-01 02:10:52+00:00,view,16600216,2053013560287560373,electronics.clocks,adile,66.93,519234058,ebde73c3-497d-484d-baba-1cd0002d4fc8,2
